root_id,hemisphere,type,column_id,x,y,p,q,annotation_v3_1_0_type,type_match,lens_index,retinal_direction,experimental_screen_transform
720575940616255861,left,T4b,67,-2,-13,-5,-8,T4b,True,,,
720575940616257804,left,T4b,491,7,-1,-8,7,T4b,True,,,
720575940616264646,left,T4d,454,5,-12,-11,-1,T4d,True,,,
720575940616268866,right,T5b,335,2,8,2,6,T5b,True,,,
720575940616272962,right,T5c,41,-3,28,17,11,T5c,True,,,
720575940616274875,left,T5c,674,-4,-14,-3,-11,T5c,True,,,
720575940616274971,right,T5a,548,1,-16,-9,-7,T5a,True,,,
720575940616276921,left,T5d,492,-7,-2,6,-8,T5d,True,,,
720575940616297689,right,T4d,186,-1,26,14,12,T4d,True,,,
720575940616298290,left,T5d,585,-1,-23,-11,-12,T5d,True,,,
720575940616299314,left,T4a,212,2,-16,-10,-6,T4a,True,,,
720575940616302292,right,T5b,754,-1,-13,-6,-7,T5b,True,,,
720575940616303774,right,T4d,495,4,5,-2,7,T4d,True,,,
720575940616306078,right,T4d,364,4,4,-2,6,T4d,True,,,
720575940616316884,right,T5c,728,7,12,-1,13,T5c,True,,,
720575940616321492,left,T5a,296,1,-18,-10,-8,T5a,True,,,
720575940616327353,left,T4a,708,-4,-25,-9,-16,T4a,True,,,
720575940616328633,left,T4c,144,7,-11,-13,2,T4c,True,,,
720575940616329684,left,T5c,529,2,-2,-3,1,T5c,True,,,
720575940616332742,left,T4a,1,-6,13,12,1,T4a,True,,,
720575940616333457,left,T4b,370,-3,21,13,8,T4b,True,,,
720575940616333499,left,T4c,128,3,-22,-14,-8,T4c,True,,,
720575940616343953,right,T4b,599,-1,9,5,4,T4b,True,,,
720575940616344849,right,T5b,700,5,15,2,13,T5b,True,,,
720575940616348722,left,T5b,548,1,-16,-9,-7,T5b,True,,,
720575940616361228,left,T4d,637,3,-21,-14,-7,T4d,True,,,
720575940616367577,left,T5a,683,2,6,1,5,T5a,True,,,
720575940616368667,right,T4d,50,-2,21,12,9,T4d,True,,,
720575940616369013,right,T4d,90,-4,5,6,-1,T4d,True,,,
720575940616385842,left,T4c,679,4,18,5,13,T4c,True,,,
720575940616387039,left,T5d,258,-4,-17,-5,-12,T5d,True,,,
720575940616389430,left,T5d,177,-2,-1,1,-2,T5d,True,,,
720575940616390913,right,T4b,264,-1,-6,-2,-4,T4b,True,,,
720575940616391797,right,T5a,587,4,22,7,15,T5a,True,,,
720575940616392276,left,T4d,162,-4,-2,3,-5,T4d,True,,,
720575940616395487,left,T4d,573,4,14,3,11,T4d,True,,,
720575940616396703,right,T5a,680,-1,25,13,12,T5a,True,,,
720575940616396917,right,T5b,175,-6,-7,2,-9,T5b,True,,,
720575940616397727,right,T5d,202,-1,27,14,13,T5d,True,,,
720575940616399071,left,T4c,108,-3,-12,-3,-9,T4c,True,,,
720575940616403423,left,T5c,500,7,-8,-11,3,T5c,True,,,
720575940616408971,right,T5d,269,2,-19,-12,-7,T5d,True,,,
720575940616410129,right,T5d,126,3,11,2,9,T5d,True,,,
720575940616417766,left,T4a,58,3,12,3,9,T4a,True,,,
720575940616420319,left,T4c,559,-6,22,17,5,T4c,True,,,
720575940616420438,right,T4d,561,5,7,-2,9,T4d,True,,,
720575940616424209,right,T4d,581,3,9,1,8,T4d,True,,,
720575940616431628,left,T4b,643,6,14,1,13,T4b,True,,,
720575940616433269,left,T5c,385,-3,-18,-6,-12,T5c,True,,,
720575940616439330,right,T4d,327,5,3,-4,7,T4d,True,,,
720575940616440251,right,T4a,775,5,22,6,16,T4a,True,,,
720575940616444347,left,T5a,769,4,-27,-18,-9,T5a,True,,,
720575940616452182,right,T4b,333,0,-21,-11,-10,T4b,True,,,
720575940616454210,right,T4a,577,5,-14,-12,-2,T4a,True,,,
720575940616473830,left,T4b,2,-8,2,9,-7,T4b,True,,,
720575940616478294,left,T4a,556,0,10,5,5,T4a,True,,,
720575940616479547,right,T5d,239,-6,6,9,-3,T5d,True,,,
720575940616479965,left,T4d,186,-1,26,14,12,T4d,True,,,
720575940616481766,right,T5d,782,-5,27,18,9,T5d,True,,,
720575940616488379,left,T5d,50,-2,21,12,9,T5d,True,,,
720575940616489010,left,T4a,691,6,-21,-17,-4,T4a,True,,,
720575940616492305,right,T4a,63,4,12,2,10,T4a,True,,,
720575940616492998,left,T4a,169,0,-18,-9,-9,T4a,True,,,
720575940616493115,right,T4b,191,-1,-11,-5,-6,T4b,True,,,
720575940616493243,left,T4d,665,7,-2,-8,6,T4d,True,,,
720575940616494865,right,T5d,581,3,9,1,8,T5d,True,,,
720575940616500786,left,T5c,211,-7,-1,6,-7,T5c,True,,,
720575940616503553,right,T4b,493,-3,23,14,9,T4b,True,,,
720575940616510325,left,T5b,566,5,-8,-9,1,T5b,True,,,
720575940616516235,right,T5d,723,-2,-11,-4,-7,T5d,True,,,
720575940616516865,right,T4c,496,7,8,-3,11,T4c,True,,,
720575940616517749,right,T4c,670,5,5,-3,8,T4c,True,,,
720575940616518612,right,T4a,711,-1,19,10,9,T4a,True,,,
720575940616520770,left,T4b,143,-4,16,12,4,T4b,True,,,
720575940616524305,right,T4c,476,-1,15,8,7,T4c,True,,,
720575940616525073,right,T4b,623,1,13,5,8,T4b,True,,,
720575940616527633,right,T5a,374,2,13,4,9,T5a,True,,,
720575940616528145,right,T5d,405,3,10,2,8,T5d,True,,,
720575940616530006,right,T4c,688,-7,10,12,-2,T4c,True,,,
720575940616536203,left,T5c,266,-1,-25,-12,-13,T5c,True,,,
720575940616537461,left,T5d,335,2,8,2,6,T5d,True,,,
720575940616544268,left,T4d,34,6,18,3,15,T4d,True,,,
720575940616545675,left,T5b,58,3,12,3,9,T5b,True,,,
720575940616556561,right,T4c,32,0,12,6,6,T4c,True,,,
720575940616566459,left,T4b,126,3,11,2,9,T4b,True,,,
720575940616568577,right,T5a,468,-3,11,8,3,T5a,True,,,
720575940616575062,right,T4b,163,-9,7,12,-5,T4b,True,,,
720575940616575761,right,T4b,261,-1,13,7,6,T4b,True,,,
720575940616577653,right,T4a,725,-3,-24,-9,-15,T4a,True,,,
720575940616579841,right,T4a,666,7,-13,-14,1,T4a,True,,,
720575940616580865,right,T5a,166,0,18,9,9,T5a,True,,,
720575940616582027,right,T5b,411,-5,-19,-5,-14,T5b,True,,,
720575940616586891,right,T5c,67,-2,-13,-5,-8,T5c,True,,,
720575940616589685,left,T4c,71,-2,-3,0,-3,T4c,True,,,
720575940616594037,right,T4d,320,-2,-5,-1,-4,T4d,True,,,
720575940616606779,right,T5c,248,-6,0,6,-6,T5c,True,,,
720575940616614742,left,T5b,344,-2,-15,-6,-9,T5b,True,,,
720575940616614978,right,T4b,750,4,-24,-16,-8,T4b,True,,,
720575940616616507,right,T4c,45,-5,-1,4,-5,T4c,True,,,
720575940616617885,left,T4b,644,-6,18,15,3,T4b,True,,,
720575940616619826,left,T4b,383,-6,11,11,0,T4b,True,,,
720575940616622292,left,T5b,494,0,29,14,15,T5b,True,,,
720575940616626945,right,T5b,344,-2,-15,-6,-9,T5b,True,,,
720575940616641058,right,T4a,396,-1,10,6,4,T4a,True,,,
720575940616641931,right,T5d,125,5,9,-1,10,T5d,True,,,
720575940616643618,right,T4c,446,2,-14,-9,-5,T4c,True,,,
720575940616649145,right,T4d,552,4,-1,-5,4,T4d,True,,,
720575940616649617,right,T5a,253,5,16,3,13,T5a,True,,,
720575940616658549,right,T4d,535,8,-4,-10,6,T4d,True,,,
720575940616664337,right,T4c,677,0,11,5,6,T4c,True,,,
720575940616664833,right,T4d,86,-5,-7,1,-8,T4d,True,,,
720575940616666146,right,T5d,224,0,5,2,3,T5d,True,,,
720575940616667509,right,T5c,304,6,5,-4,9,T5c,True,,,
720575940616675033,left,T4c,755,4,19,5,14,T4c,True,,,
720575940616677154,right,T4d,122,-5,9,9,0,T4d,True,,,
720575940616680587,right,T4d,32,0,12,6,6,T4d,True,,,
720575940616683826,left,T5d,240,-4,-3,2,-5,T5d,True,,,
720575940616686225,right,T4d,197,0,-20,-10,-10,T4d,True,,,
720575940616695579,right,T4d,756,5,20,5,15,T4d,True,,,
720575940616695835,right,T4a,673,2,5,0,5,T4a,True,,,
720575940616696347,right,T4c,25,-9,3,10,-7,T4c,True,,,
720575940616704596,left,T5c,194,0,-5,-3,-2,T5c,True,,,
720575940616714068,right,T4c,529,2,-2,-3,1,T4c,True,,,
720575940616715421,left,T5c,103,7,9,-3,12,T5c,True,,,
720575940616716427,right,T5a,303,-5,22,16,6,T5a,True,,,
720575940616725009,right,T5c,125,5,9,-1,10,T5c,True,,,
720575940616731665,right,T5b,502,5,8,-1,9,T5b,True,,,
720575940616732722,right,T5c,780,-6,25,18,7,T5c,True,,,
720575940616735574,left,T5a,172,1,22,10,12,T5a,True,,,
720575940616737734,left,T5a,570,2,25,10,15,T5a,True,,,
720575940616740027,right,T5c,262,1,-11,-7,-4,T5c,True,,,
720575940616748249,right,T4c,691,-9,4,11,-7,T4c,True,,,
720575940616748817,right,T5b,271,4,6,-1,7,T5b,True,,,
720575940616755798,left,T4c,565,0,-26,-13,-13,T4c,True,,,
720575940616755985,right,T5c,768,3,5,-1,6,T5c,True,,,
720575940616761617,right,T5b,306,3,7,0,7,T5b,True,,,
720575940616769297,right,T5a,230,2,9,2,7,T5a,True,,,
720575940616770610,right,T4b,728,7,12,-1,13,T4b,True,,,
720575940616772182,left,T4b,89,1,-19,-11,-8,T4b,True,,,
720575940616774981,left,T4d,148,-7,-11,1,-12,T4d,True,,,
720575940616788573,right,T4c,531,1,0,-1,1,T4c,True,,,
720575940616793942,left,T5b,183,-5,-15,-3,-12,T5b,True,,,
720575940616794930,right,T4c,726,2,-28,-16,-12,T4c,True,,,
720575940616803445,left,T5c,632,3,-20,-13,-7,T5c,True,,,
720575940616808534,left,T4d,91,-1,6,4,2,T4d,True,,,
720575940616809333,right,T5b,693,-3,25,15,10,T5b,True,,,
720575940616810582,left,T5d,350,1,15,6,9,T5d,True,,,
720575940616811220,left,T4c,607,1,18,8,10,T4c,True,,,
720575940616813470,left,T4d,45,-5,-1,4,-5,T4d,True,,,
720575940616819729,right,T5c,306,3,7,0,7,T5c,True,,,
720575940616825275,left,T5d,654,-3,8,7,1,T5d,True,,,
720575940616828172,right,T5d,742,-4,11,9,2,T5d,True,,,
720575940616829780,left,T5a,550,-2,3,3,0,T5a,True,,,
720575940616835467,left,T5a,585,-1,-23,-11,-12,T5a,True,,,
720575940616839766,left,T4a,656,0,-11,-6,-5,T4a,True,,,
720575940616844475,right,T5c,515,-8,-7,4,-11,T5c,True,,,
720575940616846934,right,T5b,78,2,20,8,12,T5b,True,,,
720575940616851643,left,T5d,744,-4,25,16,9,T5d,True,,,
720575940616860756,left,T4d,728,7,12,-1,13,T4d,True,,,
720575940616861469,left,T4a,202,-1,27,14,13,T4a,True,,,
720575940616872331,right,T4c,624,1,-17,-10,-7,T4c,True,,,
720575940616880667,left,T5a,602,4,-2,-5,3,T5a,True,,,
720575940616884795,left,T4d,372,1,-2,-2,0,T4d,True,,,
720575940616889906,left,T4a,415,6,12,0,12,T4a,True,,,
720575940616890897,right,T4b,581,3,9,1,8,T4b,True,,,
720575940616891195,left,T5c,274,6,4,-4,8,T5c,True,,,
720575940616894681,right,T4b,395,0,-22,-11,-11,T4b,True,,,
720575940616904029,right,T5d,95,4,-21,-15,-6,T5d,True,,,
720575940616904889,right,T5b,51,0,-19,-10,-9,T5b,True,,,
720575940616905145,right,T5c,697,1,-22,-12,-10,T5c,True,,,
720575940616906641,right,T5d,673,2,5,0,5,T5d,True,,,
720575940616915468,right,T5d,329,0,24,12,12,T5d,True,,,
720575940616917004,right,T5d,336,0,23,11,12,T5d,True,,,
720575940616917516,right,T5a,356,0,22,11,11,T5a,True,,,
720575940616917772,right,T5a,428,-2,23,13,10,T5a,True,,,
720575940616918028,right,T5d,618,-1,24,13,11,T5d,True,,,
720575940616919109,right,T5b,109,4,-5,-7,2,T5b,True,,,
720575940616921089,right,T5d,713,-6,16,14,2,T5d,True,,,
720575940616924428,left,T5b,25,-9,3,10,-7,T5b,True,,,
720575940616924741,right,T5c,432,-5,7,8,-1,T5c,True,,,
720575940616928185,right,T4b,764,-8,-6,5,-11,T4b,True,,,
720575940616929595,right,T5b,126,3,11,2,9,T5b,True,,,
720575940616931101,right,T4c,404,-1,20,11,9,T4c,True,,,
720575940616931189,left,T5c,534,3,2,-2,4,T5c,True,,,
720575940616934203,right,T4d,242,-4,6,7,-1,T4d,True,,,
720575940616936285,right,T5c,410,-2,-2,1,-3,T5c,True,,,
720575940616942731,left,T5a,527,-4,-8,0,-8,T5a,True,,,
720575940616944726,left,T5a,682,6,-8,-10,2,T5a,True,,,
720575940616945238,left,T4a,20,3,-11,-9,-2,T4a,True,,,
720575940616946805,right,T4d,72,0,-28,-14,-14,T4d,True,,,
720575940616947573,right,T4d,402,3,26,10,16,T4d,True,,,
720575940616949109,left,T4b,105,3,22,8,14,T4b,True,,,
720575940616949977,right,T4b,727,7,6,-4,10,T4b,True,,,
720575940616951947,right,T4a,544,3,-13,-10,-3,T4a,True,,,
720575940616958533,left,T5d,642,-5,-11,-1,-10,T5d,True,,,
720575940616961861,right,T4c,76,-3,-4,1,-5,T4c,True,,,
720575940616961878,left,T5d,426,-3,0,3,-3,T5d,True,,,
720575940616973883,left,T5b,98,-1,-12,-5,-7,T5b,True,,,
720575940616982155,left,T5d,265,-6,-1,5,-6,T5d,True,,,
720575940616982411,left,T5d,490,-5,6,8,-2,T5d,True,,,
720575940616985973,left,T4a,499,5,10,0,10,T4a,True,,,
720575940616986251,left,T5b,82,-7,7,10,-3,T5b,True,,,
720575940616989243,right,T5b,689,-2,18,11,7,T5b,True,,,
720575940616997062,right,T4a,669,4,-16,-12,-4,T4a,True,,,
720575940617001266,left,T5d,756,5,20,5,15,T5d,True,,,
720575940617002311,right,T4c,588,1,4,1,3,T4c,True,,,
720575940617005383,right,T4b,132,2,4,0,4,T4b,True,,,
720575940617005639,right,T4a,132,2,4,0,4,T4a,True,,,
720575940617009735,right,T5d,458,5,0,-5,5,T5d,True,,,
720575940617017542,right,T4c,167,0,-17,-9,-8,T4c,True,,,
720575940617018183,right,T4a,546,3,6,0,6,T4a,True,,,
720575940617034077,right,T4b,9,4,9,0,9,T4b,True,,,
720575940617037068,left,T4c,781,8,2,-7,9,T4c,True,,,
720575940617038860,left,T4a,265,-6,-1,5,-6,T4a,True,,,
720575940617039733,left,T4d,353,2,24,10,14,T4d,True,,,
720575940617044293,left,T5b,262,1,-11,-7,-4,T5b,True,,,
720575940617045365,left,T4d,286,0,-24,-12,-12,T4d,True,,,
720575940617051478,left,T4d,86,-5,-7,1,-8,T4d,True,,,
720575940617056598,left,T5d,676,-3,-21,-8,-13,T5d,True,,,
720575940617057622,left,T4b,189,6,13,0,13,T4b,True,,,
720575940617069115,right,T5c,462,-1,18,10,8,T5c,True,,,
720575940617070405,right,T4b,634,-3,-15,-5,-10,T4b,True,,,
720575940617075798,left,T4c,366,2,-29,-17,-12,T4c,True,,,
720575940617076107,right,T5d,142,-2,-18,-7,-11,T5d,True,,,
720575940617088837,left,T5c,417,-6,-10,1,-11,T5c,True,,,
720575940617092957,right,T4d,391,4,-3,-6,3,T4d,True,,,
720575940617096005,left,T4a,551,-4,-9,-1,-8,T4a,True,,,
720575940617097659,left,T5d,309,-6,12,12,0,T5d,True,,,
720575940617098681,right,T4c,773,5,-19,-15,-4,T4c,True,,,
720575940617099125,left,T5d,193,-5,4,7,-3,T5d,True,,,
720575940617099532,left,T5a,518,-4,22,15,7,T5a,True,,,
720575940617100044,right,T5b,110,-7,0,7,-7,T5b,True,,,
720575940617103163,left,T5c,353,2,24,10,14,T5c,True,,,
720575940617108786,left,T5c,257,2,21,8,13,T5c,True,,,
720575940617110233,right,T5b,213,3,-4,-5,1,T5b,True,,,
720575940617111513,right,T4c,308,-5,8,9,-1,T4c,True,,,
720575940617118533,left,T4d,729,-3,29,17,12,T4d,True,,,
720575940617128377,right,T4a,274,6,4,-4,8,T4a,True,,,
720575940617131451,left,T5c,492,-7,-2,6,-8,T5c,True,,,
720575940617132262,right,T5d,80,4,13,2,11,T5d,True,,,
720575940617132761,right,T4c,68,3,16,5,11,T4c,True,,,
720575940617134036,right,T5d,421,-1,12,7,5,T5d,True,,,
720575940617136418,left,T4a,41,-3,28,17,11,T4a,True,,,
720575940617137937,right,T5a,30,6,16,2,14,T5a,True,,,
720575940617140185,left,T5a,556,0,10,5,5,T5a,True,,,
720575940617141204,right,T5a,97,-5,2,6,-4,T5a,True,,,
720575940617144123,left,T4a,404,-1,20,11,9,T4a,True,,,
720575940617145361,right,T5c,694,4,3,-3,6,T5c,True,,,
720575940617146809,left,T5c,628,0,0,0,0,T5c,True,,,
720575940617147409,right,T5c,499,5,10,0,10,T5c,True,,,
720575940617148219,right,T4d,735,1,-23,-13,-10,T4d,True,,,
720575940617150676,right,T5a,673,2,5,0,5,T5a,True,,,
720575940617150905,left,T4a,468,-3,11,8,3,T4a,True,,,
720575940617152699,left,T5d,702,-5,23,16,7,T5d,True,,,
720575940617161531,right,T4b,67,-2,-13,-5,-8,T4b,True,,,
720575940617161787,left,T5d,331,1,-15,-9,-6,T5d,True,,,
720575940617167243,left,T4c,221,-7,3,8,-5,T4c,True,,,
720575940617170978,left,T5d,194,0,-5,-3,-2,T5d,True,,,
720575940617171985,right,T5d,499,5,10,0,10,T5d,True,,,
720575940617174758,right,T4b,112,-6,1,6,-5,T4b,True,,,
720575940617180049,right,T5b,728,7,12,-1,13,T5b,True,,,
720575940617180305,right,T4c,122,-5,9,9,0,T4c,True,,,
720575940617180857,right,T5a,365,4,7,-1,8,T5a,True,,,
720575940617181270,left,T4b,121,-8,4,10,-6,T4b,True,,,
720575940617185403,right,T5b,249,2,-12,-8,-4,T5b,True,,,
720575940617194937,right,T4c,304,6,5,-4,9,T4c,True,,,
720575940617196759,right,T5a,157,-1,-7,-3,-4,T5a,True,,,
720575940617197140,right,T5a,679,4,18,5,13,T5a,True,,,
720575940617205590,left,T5d,595,7,-12,-13,1,T5d,True,,,
720575940617211351,right,T5b,549,0,-9,-5,-4,T5b,True,,,
720575940617212987,right,T4a,582,-1,23,12,11,T4a,True,,,
720575940617216441,right,T4c,83,2,-21,-13,-8,T4c,True,,,
720575940617220281,right,T4a,795,6,-21,-17,-4,T4a,True,,,
720575940617234059,left,T4c,39,0,20,10,10,T4c,True,,,
720575940617234132,right,T5c,454,5,-12,-11,-1,T5c,True,,,
720575940617238843,left,T5a,324,3,24,9,15,T5a,True,,,
720575940617241437,right,T4c,652,-6,-11,0,-11,T4c,True,,,
720575940617243531,left,T4c,102,3,13,3,10,T4c,True,,,
720575940617250489,right,T5d,508,-5,11,10,1,T5d,True,,,
720575940617251001,right,T5b,309,-6,12,12,0,T5b,True,,,
720575940617252923,right,T5a,585,-1,-23,-11,-12,T5a,True,,,
720575940617253435,left,T5d,652,-6,-11,0,-11,T5d,True,,,
720575940617254801,right,T5c,147,1,21,9,12,T5c,True,,,
720575940617254971,left,T5d,649,-1,5,3,2,T5d,True,,,
720575940617259094,left,T5a,590,1,9,3,6,T5a,True,,,
720575940617261346,right,T5c,487,1,-1,-2,1,T5c,True,,,
720575940617270484,right,T4c,392,-4,7,7,0,T4c,True,,,
720575940617270621,right,T4a,315,-3,-6,0,-6,T4a,True,,,
720575940617271508,right,T5a,246,-4,15,11,4,T5a,True,,,
720575940617272020,right,T5a,695,-6,10,11,-1,T5a,True,,,
720575940617275665,right,T5a,714,5,12,1,11,T5a,True,,,
720575940617284130,right,T5a,94,5,18,4,14,T5a,True,,,
720575940617285265,left,T5c,403,-2,-12,-4,-8,T5c,True,,,
720575940617285588,right,T4b,605,3,15,4,11,T4b,True,,,
720575940617289361,left,T4b,487,1,-1,-2,1,T4b,True,,,
720575940617290582,left,T4c,333,0,-21,-11,-10,T4c,True,,,
720575940617294166,left,T4c,722,6,-15,-14,-1,T4c,True,,,
720575940617297595,left,T4c,587,4,22,7,15,T4c,True,,,
720575940617297723,left,T5a,77,2,-5,-5,0,T5a,True,,,
720575940617299003,left,T5b,679,4,18,5,13,T5b,True,,,
720575940617301177,right,T5b,203,3,-1,-4,3,T5b,True,,,
720575940617303014,right,T5d,24,-1,-10,-4,-6,T5d,True,,,
720575940617304788,right,T5a,271,4,6,-1,7,T5a,True,,,
720575940617305556,right,T4b,482,1,17,7,10,T4b,True,,,
720575940617306068,right,T4a,32,0,12,6,6,T4a,True,,,
720575940617306324,right,T4d,456,0,21,10,11,T4d,True,,,
720575940617306841,right,T4a,686,5,-22,-16,-6,T4a,True,,,
720575940617307275,left,T4d,360,-5,19,14,5,T4d,True,,,
720575940617308277,right,T4a,357,4,17,4,13,T4a,True,,,
720575940617311761,right,T5d,700,5,15,2,13,T5d,True,,,
720575940617312827,left,T4a,35,1,-24,-13,-11,T4a,True,,,
720575940617316825,left,T4a,562,-5,-2,4,-6,T4a,True,,,
720575940617322304,right,T5a,404,-1,20,11,9,T5a,True,,,
720575940617323805,left,T4c,552,4,-1,-5,4,T4c,True,,,
720575940617324061,left,T5c,464,4,0,-4,4,T5c,True,,,
720575940617326777,left,T4c,234,1,3,0,3,T4c,True,,,
720575940617339835,right,T4c,297,7,-9,-12,3,T4c,True,,,
720575940617340736,right,T5b,648,1,7,2,5,T5b,True,,,
720575940617342169,right,T4c,674,-4,-14,-3,-11,T4c,True,,,
720575940617345467,left,T4a,755,4,19,5,14,T4a,True,,,
720575940617345753,right,T4a,652,-6,-11,0,-11,T4a,True,,,
720575940617348582,right,T4c,683,2,6,1,5,T4c,True,,,
720575940617353428,left,T5d,52,-1,-22,-10,-12,T5d,True,,,
720575940617354937,left,T5c,57,6,-11,-12,1,T5c,True,,,
720575940617358009,right,T4b,626,-5,-8,1,-9,T4b,True,,,
720575940617361206,right,T4d,7,-6,-6,3,-9,T4d,True,,,
720575940617362747,left,T4b,578,4,-11,-10,-1,T4b,True,,,
720575940617365597,left,T5d,203,3,-1,-4,3,T5d,True,,,
720575940617365990,right,T5a,501,1,2,0,2,T5a,True,,,
720575940617366155,left,T5d,267,-6,2,7,-5,T5d,True,,,
720575940617368123,right,T5c,693,-3,25,15,10,T5c,True,,,
720575940617368128,left,T4c,655,6,-1,-7,6,T4c,True,,,
720575940617369693,left,T5a,361,0,-7,-4,-3,T5a,True,,,
720575940617376985,right,T4a,648,1,7,2,5,T4a,True,,,
720575940617378833,right,T4d,643,6,14,1,13,T4d,True,,,
720575940617380672,left,T5a,285,6,-18,-15,-3,T5a,True,,,
720575940617381817,left,T5b,596,-4,-16,-4,-12,T5b,True,,,
720575940617382740,right,T5b,264,-1,-6,-2,-4,T5b,True,,,
720575940617387035,right,T5d,436,0,-15,-8,-7,T5d,True,,,
720575940617388427,left,T4c,239,-6,6,9,-3,T4c,True,,,
720575940617389529,left,T5a,407,-5,-10,0,-10,T5a,True,,,
720575940617390910,right,T4a,629,4,24,8,16,T4a,True,,,
720575940617391249,right,T4a,618,-1,24,13,11,T4a,True,,,
720575940617396497,right,T5b,63,4,12,2,10,T5b,True,,,
720575940617397433,right,T4c,439,-3,-9,-2,-7,T4c,True,,,
720575940617406937,left,T5b,599,-1,9,5,4,T5b,True,,,
720575940617407161,left,T5b,607,1,18,8,10,T5b,True,,,
720575940617407705,right,T4a,209,-3,-8,-1,-7,T4a,True,,,
720575940617409349,right,T5d,375,-6,7,9,-2,T5d,True,,,
720575940617413561,left,T5d,588,1,4,1,3,T5d,True,,,
720575940617414283,left,T5c,421,-1,12,7,5,T5c,True,,,
720575940617416660,right,T4a,53,5,14,2,12,T4a,True,,,
720575940617417275,left,T5b,371,6,-5,-9,4,T5b,True,,,
720575940617423189,left,T5b,543,-1,-4,-1,-3,T5b,True,,,
720575940617426496,left,T5b,484,3,-9,-8,-1,T5b,True,,,
720575940617426773,left,T5b,589,-1,-5,-2,-3,T5b,True,,,
720575940617434324,left,T4c,430,-3,-7,-1,-6,T4c,True,,,
720575940617435712,left,T5a,499,5,10,0,10,T5a,True,,,
720575940617437913,left,T5b,725,-3,-24,-9,-15,T5b,True,,,
720575940617439542,left,T4b,611,-1,-18,-8,-10,T4b,True,,,
720575940617441209,left,T4d,608,1,10,4,6,T4d,True,,,
720575940617442022,right,T5d,559,-6,22,17,5,T5d,True,,,
720575940617443677,right,T4b,381,-8,-9,3,-12,T4b,True,,,
720575940617449250,right,T4c,316,5,-4,-7,3,T4c,True,,,
720575940617462502,right,T5a,195,-3,-1,2,-3,T5a,True,,,
720575940617469021,left,T4c,507,-5,-12,-1,-11,T4c,True,,,
720575940617469277,left,T5c,310,2,22,9,13,T5c,True,,,
720575940617470609,right,T5b,147,1,21,9,12,T5b,True,,,
720575940617471889,left,T4c,526,0,-10,-5,-5,T4c,True,,,
720575940617473163,right,T5b,216,2,19,7,12,T5b,True,,,
720575940617473721,left,T5d,589,-1,-5,-2,-3,T5d,True,,,
720575940617474561,right,T4c,736,-8,1,8,-7,T4c,True,,,
720575940617475473,left,T5b,184,-6,-5,3,-8,T5b,True,,,
720575940617483094,right,T4d,597,4,1,-4,5,T4d,True,,,
720575940617485286,right,T5c,302,2,17,6,11,T5c,True,,,
720575940617488641,right,T4d,517,6,3,-5,8,T4d,True,,,
720575940617488852,right,T4d,520,-2,-22,-9,-13,T4d,True,,,
720575940617495508,right,T5b,427,5,-18,-14,-4,T5b,True,,,
720575940617495867,right,T4d,286,0,-24,-12,-12,T4d,True,,,
720575940617495925,left,T5c,514,-4,-10,-1,-9,T5c,True,,,
720575940617500884,left,T4a,23,-3,-16,-5,-11,T4a,True,,,
720575940617501881,left,T4b,320,-2,-5,-1,-4,T4b,True,,,
720575940617502164,left,T5c,716,4,-6,-7,1,T5c,True,,,
720575940617503121,left,T5b,525,-1,-20,-9,-11,T5b,True,,,
720575940617508281,left,T5b,678,3,-7,-7,0,T5b,True,,,
720575940617509174,left,T4a,128,3,-22,-14,-8,T4a,True,,,
720575940617509947,left,T5b,643,6,14,1,13,T5b,True,,,
720575940617512121,right,T5b,564,3,-23,-15,-8,T5b,True,,,
720575940617514241,right,T4c,377,0,7,3,4,T4c,True,,,
720575940617515409,left,T5b,119,-2,6,5,1,T5b,True,,,
720575940617516729,right,T5b,496,7,8,-3,11,T5b,True,,,
720575940617516985,right,T5a,274,6,4,-4,8,T5a,True,,,
720575940617517524,left,T4b,650,-3,-25,-10,-15,T4b,True,,,
720575940617519773,right,T5d,74,-1,-9,-4,-5,T5d,True,,,
720575940617520084,left,T5b,472,1,25,11,14,T5b,True,,,
720575940617527413,left,T4d,24,-1,-10,-4,-6,T4d,True,,,
720575940617529378,right,T5b,364,4,4,-2,6,T5b,True,,,
