level,family,arm,root_id,stimulus,seed,peak_model_rate,integral_model_rate_s,peak_time_after_onset_s,sensory_peak_sum,trace_path
L0,sensitivity,dt_half,720575940611740569,expand,17,0.00034716983505086557,0.00015766736636588593,0.9649999999999999,0.7662865808096543,traces/f56c993c91003e814b8582cad00988f101de86eb69ee565b704bdcf6681fba33.npz
L0,sensitivity,dt_half,720575940611740569,recede,17,0.0020405821858816083,0.0023837583072974086,1.6350000000000002,1.1963021776095435,traces/34ff7c0fc88baa1bd8d55fc55267574d862a7d2ea14847cc7bd29b9d11c96b21.npz
L0,sensitivity,dt_half,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/afc53a78a5ac30a2a29df4dc8e4c3568d8c1413c861e9d3719703db6d9d279d6.npz
L0,sensitivity,dt_half,720575940611740569,grating_0,17,0.0008594087139828959,0.0008898308783427514,1.12,0.9459432021489502,traces/a62954350f9cf6f5b1864d037f6a8d1af22b06da9506fc21f8ba585d6703fc9c.npz
L0,sensitivity,dt_half,720575940611740569,grating_90,17,0.0021365383448595622,0.0033689699962932535,1.7625000000000002,2.209119181553759,traces/e592887622997171308a00252b5d4fb07bbb4e965eb2adec857351d70dc0e1fd.npz
L0,sensitivity,dt_half,720575940611740569,grating_180,17,0.0029962453600781303,0.004205084849992489,0.9975,1.721004493851221,traces/331b9187b73d4d978b4ce578a37e957f11ef0f2afdb27d52ce045ee3d535a7a0.npz
L0,sensitivity,dt_half,720575940611740569,grating_270,17,0.001650558385090239,0.0014777167874790156,0.77,3.61828044931801,traces/785f69114fcc80145c77eb5f2f67d88c9d4bba7a85176e2fe63d1bec8fdf70ef.npz
L0,sensitivity,retained_norm,720575940611740569,expand,17,0.0007561265164812217,0.00034205544256523003,0.9649999999999999,0.7842806103647211,traces/c0f5d48ef6f62c393b5029c4a9f286700dca794e3c8e6f4226aa78d6f30a9e8e.npz
L0,sensitivity,retained_norm,720575940611740569,recede,17,0.004656722082880886,0.005423543267958172,1.6349999999999998,1.1999802880450403,traces/a5cdcce80de1403e575b6c175f37080ae639c7346896053a1b5d8e37267ecb00.npz
L0,sensitivity,retained_norm,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/d5d062db3ced5473037a9c23a83ca5a83fb447e83c30745853c8aad8c5631dc2.npz
L0,sensitivity,retained_norm,720575940611740569,grating_0,17,0.0020048031741449262,0.002038737282125948,1.12,0.9644470569017919,traces/7997279b8265b4536b34465493bca3c441508385a889c05e98223a7a0d747ba8.npz
L0,sensitivity,retained_norm,720575940611740569,grating_90,17,0.004937833091291008,0.007697994980076809,0.7650000000000001,2.2430715904562364,traces/d32388737dd8b35653b5343c19414f32c45c516134a0162e53f5cc68a1c5e136.npz
L0,sensitivity,retained_norm,720575940611740569,grating_180,17,0.006963092002562631,0.009650219427837406,1.0,1.7281119191872372,traces/fc4d6b88b33f478c5629177e7946ba84522dd01c70e3bd20a84ebd8de86a431d.npz
L0,sensitivity,retained_norm,720575940611740569,grating_270,17,0.0035107656407871632,0.0028156962694470167,0.77,3.6704348783593086,traces/143a6305f2132dba460a716438b512a7f35ebed858e2c698e81ad3eaaf623daa.npz
L0,intervention,route_remove,720575940611740569,expand,17,0.0,0.0,0.0,0.7842806103647211,traces/48f2a14213927cb353ac2cf77b5d233bdbf9f75481cd3e3cb55cd51598606000.npz
L0,intervention,route_remove,720575940611740569,recede,17,0.0,0.0,0.0,1.1999802880450403,traces/c905efb53f8588a3798b33d366033a298cf001de94549c49b5d2ad8cce1d7dd2.npz
L0,intervention,route_remove,720575940611740569,grating_0,17,0.0,0.0,0.0,0.9644470569017919,traces/d64845a76a93a7ae2acb7ba0eaad3a7c9de29fa55e42f4f1e175c500bce76e4a.npz
L0,intervention,matched_route,720575940611740569,expand,17,0.0003978887961777372,0.00017778313265706962,0.9649999999999999,0.7842806103647211,traces/8d2c3d2e72e1271be1ae73d3796ea25014b92d4a613ee7fd7dc0095ee59f5c18.npz
L0,intervention,matched_route,720575940611740569,recede,17,0.002042839695886622,0.00240775774482547,1.6400000000000001,1.1999802880450403,traces/c62b7c90dfb2d6629d966e26e9ede38f91c70e25a9decf0d69ae0df18df7bb8e.npz
L0,intervention,matched_route,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/9fba1fec941047ea3e5e6baf777e49f1ea31c6a48e70e4dd2185eb8e86741859.npz
L0,intervention,lpi_remove,720575940611740569,expand,17,0.00039806314344286836,0.00017944684498276295,0.9649999999999999,0.7842806103647211,traces/c117c69357fb8b78e198a9db18c6f8730d252e27f665f39d082cb411e16a421d.npz
L0,intervention,lpi_remove,720575940611740569,recede,17,0.0020467485596401187,0.0024156407348775054,1.6400000000000001,1.1999802880450403,traces/47dbffaaffa52e0c4f257c98e6e84e45123cbae21f29032235d925ac07792279.npz
L0,intervention,lpi_remove,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/dee0bbd8357ee4c37bb422a0a03b1c914e38cd47bff468c1b46d1f124af6e2db.npz
L0,intervention,output_silence,720575940611740569,expand,17,0.0,0.0,0.0,0.7842806103647211,traces/b5e51942a0b79ff4c44ebc36b62ba8621c2cb4d1baf2364b0611143447e620ae.npz
L0,intervention,output_silence,720575940611740569,recede,17,0.0,0.0,0.0,1.1999802880450403,traces/290f4083216733fd50e384b37ca4aa827fcda4a8c9c5b3c93c3e3b006a09bef1.npz
L0,intervention,output_silence,720575940611740569,grating_0,17,0.0,0.0,0.0,0.9644470569017919,traces/a01f82576e0c3ba1a89dd1968540aa39ad53518e2b02108facd1022ff497a457.npz
L0,intervention,shuffle_space,720575940611740569,expand,17,0.0013381358240321995,0.0006935140627128599,1.0550000000000002,0.7842806103647211,traces/ca84428a00218a814bc3611569ccca7024dbe17559a810e474c66245baa2db84.npz
L0,intervention,shuffle_space,720575940611740569,expand,29,0.0009515974174297035,0.000649142832612611,1.625,0.7842806103647211,traces/0a3fe24700e663af06af6703ec15fd3ba0d08b1e852193939740261ea1510126.npz
L0,intervention,shuffle_space,720575940611740569,expand,43,0.0008277399655278414,0.0005289119235866968,1.0699999999999998,0.7842806103647211,traces/2ed526a67ccd19a94f04e1f37e0d402e970982de46488766a3cbe451189adf55.npz
L0,intervention,shuffle_space,720575940611740569,recede,17,0.0015309654808940954,0.0017134172953267813,1.67,1.1999802880450403,traces/6a19a8d8e68827db739259a2f0471469dd5fdf397fcdd6705bd173282dbafb7f.npz
L0,intervention,shuffle_space,720575940611740569,recede,29,0.0011961398339238477,0.0014867014330706692,1.08,1.1999802880450403,traces/385aea001a29afd35088e7789c29198340a1475d81d503770c049dff2dbbab51.npz
L0,intervention,shuffle_space,720575940611740569,recede,43,0.0011838335359218276,0.0016073657916049373,0.7999999999999998,1.1999802880450403,traces/031967a0bc5ac93c9d00085b5d78b3f7984c60eb929eec99ca677e3112f6af33.npz
L0,intervention,shuffle_space,720575940611740569,grating_0,17,0.0008835942327970176,0.0009513705285316408,1.33,0.9644470569017919,traces/a6cbad50a1078a3d79b79c059f7190a503b96e45f33627ebe4f861f52945d68d.npz
L0,intervention,shuffle_space,720575940611740569,grating_0,29,0.000646067423474642,0.0007000793096734857,1.1149999999999998,0.9644470569017919,traces/096c8c42ca3f6c28ef3bbfa7ab9bbab3d86b414316ef7a90139a19b77a72e878.npz
L0,intervention,shuffle_space,720575940611740569,grating_0,43,0.0003656399010424654,0.00038679188787451793,1.1099999999999999,0.9644470569017919,traces/6897a180b4db8cf147cdc9b7b17e926f94c4b7e92adf0cd7ecd2fd38a9066375.npz
L0,intervention,sensory_lesion,720575940611740569,expand,17,0.00035702860318567167,0.0001607315862518726,0.9649999999999999,0.7842806103647211,traces/f90b0adcdee968f84d70309a4c0748b0d032b0812e6fbc7a4e8b2b3bc62b340a.npz
L0,intervention,sensory_lesion,720575940611740569,recede,17,0.0018862744260568372,0.0019057193704250777,1.96,1.1999802880450403,traces/e6c0a92fd30eb183b68eeb605ae0f9e4772bc1c0c2eade6cce487f90027d54a7.npz
L0,intervention,sensory_lesion,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/2cb1389dbd8d3eecc61188d3874610990e5ccd5eb3dcc5a37cf2d44c75b7efb3.npz
L0,intervention,matched_sensory,720575940611740569,expand,17,0.00035702860318567167,0.0001607315862518726,0.9649999999999999,0.7842806103647211,traces/00d2c71e95a2b1d13ec90fd0bbf5721bc1bd1c5bbb6657727bf3ae2ce84849e9.npz
L0,intervention,matched_sensory,720575940611740569,recede,17,0.002037163754956482,0.0023853447421721525,1.6349999999999998,1.1876352560841013,traces/47869367e2716d617d1ab5f57b72b8cd027e9e887b3ee58c6f89303931881266.npz
L0,intervention,matched_sensory,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/0b4b6d6d812b4d9a65d931b5c216c28ad652ae0b9b2ff46cfffe1b9099aead26.npz
L1,primary,intact,720575940623047629,expand,17,0.0005075235283065331,0.0002384087181553898,0.33000000000000007,0.8738144556037374,traces/01179e6b0709676305ea36f2f08d9bdc6241acef50a452524800e4409a5a9177.npz
L1,primary,intact,720575940623047629,recede,17,0.0016041035992089287,0.0020810715918319136,1.415,1.1648941946681028,traces/97fc8ae01918670b5849b852d03881ce5382624e6e000e6db107065aaa2337ea.npz
L1,primary,intact,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/af5c4ceeed73f4b9f0f5cb18077a5e6c362e2f287fcbea4a7f249231fff902f0.npz
L1,primary,intact,720575940623047629,translate,17,0.0009706708199508383,0.0005093522069030207,1.08,1.0419172747256367,traces/63ca6a2043fca490addf254e056c4e7073c3b7b99b86253e31e5671265d196a2.npz
L1,primary,intact,720575940623047629,grating_0,17,0.0009546294835092008,0.0009257974174525284,1.08,1.146174012634744,traces/524cd997ac380702e2f8a0f11c017f741f30f68fa55c3b03ce34e741e5cb35bc.npz
L1,primary,intact,720575940623047629,grating_90,17,0.0018851281847124574,0.002991186162432311,1.005,2.8543823632108576,traces/b470012ce1001c7a24f26549690eae4232ae57c565d7a8165ebe6eabee2c6634.npz
L1,primary,intact,720575940623047629,grating_180,17,0.002906161835610825,0.003570966891406723,2.0300000000000002,1.541651323931052,traces/7d75819bc5a620e0ebd70c7cf5057cc043b4c16d9a54c42b2b1c2904c7287c85.npz
L1,primary,intact,720575940623047629,grating_270,17,0.0009073818895195313,0.0008995509605217859,1.27,3.447923695815512,traces/a1015a02a9f3d281a082b695c84d6ea29331726b4b91f4e5c5227d1e076b9300.npz
L1,primary,intact,720575940623047629,approach_20,17,0.00069145184009246,0.00016675702428175154,0.3849999999999998,2.3912574421452435,traces/f59d393c118004315793a7f9dcab27a6b9f93954cf4f0c8c2f126dc77532c1ac.npz
L1,primary,intact,720575940623047629,approach_40,17,0.000515507012376378,0.0002096941346901956,0.7149999999999999,2.8210148808976223,traces/98fc4b317b14f30609db345c0f5195e7fd76d43e7303b73e47fe40eb428672c4.npz
L1,primary,intact,720575940623047629,approach_80,17,0.00043682690258068225,0.00023535162319059263,1.005,3.0450305977659533,traces/cdcd212e1ae3bf7c3f14caa117df51f1c95506dfc338fbea72f07a556249f52b.npz
L1,primary,intact,720575940623047629,bright,17,0.0002876304747565538,0.00011777547319458123,0.6099999999999999,0.9155197627825279,traces/23c46bc637096d9817940ff8b1be770b138afa27a84da3ba52b4310a7eaffc02.npz
L1,primary,intact,720575940623047629,small,17,0.0005075235283065331,0.0002384362401897081,0.33000000000000007,0.6038925433490556,traces/dd58d4e78959fddecd91c18c473587a27f72f0f092d9299a60b5ed267d744279.npz
L1,primary,intact,720575940623047629,offset,17,0.000236033975720962,0.00016699315409149078,2.2800000000000002,0.5878025681210105,traces/3d32804b8451a82df1e0ca440ca0c9360ce35ff9750212a4b2ef121a196d1909.npz
L1,primary,intact,720575940623047629,shuffle_time,17,0.0035915395611049463,0.008094575340564288,2.13,3.716920552706991,traces/ebebf1ed6c58c7172124dea7bf62d98f2af8d3c0c50ee6c7d00255e6a291d0c3.npz
L1,primary,intact,720575940623047629,blank,17,0.0,0.0,0.0,0.0,traces/94eb63b31b4801314d151df615612e6c43c9c0d4c3a40f5d785d6b4a270c9062.npz
L1,sensitivity,spacing3,720575940623047629,expand,17,0.0004684094818909998,0.00017006062892835762,0.16999999999999993,1.4019670621081814,traces/3a8606dd982307b6873f27510559355f4798196be4690d0fbdff42b6c1845916.npz
L1,sensitivity,spacing3,720575940623047629,recede,17,0.002101164914486889,0.0021412191637184145,2.075,1.7130857357721454,traces/2e751b548478513b41b4083122f3f3371f410e770ee816656b9c2ce0b4992ece.npz
L1,sensitivity,spacing3,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/b478f036dfa21a919cdbca17a88144ee7f17f2adae7e01d6aa4fa68ed0b7da53.npz
L1,sensitivity,spacing3,720575940623047629,grating_0,17,0.0008325945399083229,0.0009854324725473245,1.705,0.941448375998504,traces/a30b94d39675ecdabebd7641802897d466d6bce9743e6711e289adc2460e2adb.npz
L1,sensitivity,spacing3,720575940623047629,grating_90,17,0.002134791063540196,0.002970282013637241,1.6949999999999998,3.540616567084113,traces/7b0d3f2994cad5bd530b084c1f0ef5ad7090b49beaa6567513fd49edd817d9db.npz
L1,sensitivity,spacing3,720575940623047629,grating_180,17,0.0025982083955566684,0.003693012840594208,1.915,1.8365252394646627,traces/d3bbfafa700317cba52b2bf0495f5af2fa66aa6616ac6eb0d715422032d53814.npz
L1,sensitivity,spacing3,720575940623047629,grating_270,17,0.0011066736013977442,0.001358256303537633,1.3900000000000001,4.634189195877794,traces/427bedbe62c34c74292ced5d442df1f215660a933a7e0c2080230cd4d8c6a574.npz
L1,sensitivity,spacing7,720575940623047629,expand,17,0.0004695181634586989,0.000254112055812771,0.5350000000000001,0.6131270823817754,traces/f64a2f76c2891c5916b49ac7cb8c00356b2fbd7a46f0b1a368ec72cba0337046.npz
L1,sensitivity,spacing7,720575940623047629,recede,17,0.0013669145576670175,0.0014692627538030504,0.7349999999999999,0.87930870558109,traces/853defa66923c86b3c602e6c6b7fd5d0ea009cecbbb5cd3ca5e4702b0f1590d9.npz
L1,sensitivity,spacing7,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/c1cb9b1fb61126c66964a482297663580b2b20f1e4ed3374cc2b4e82743a7161.npz
L1,sensitivity,spacing7,720575940623047629,grating_0,17,0.00040016998041379016,0.00031464864338790117,1.1949999999999998,0.8328716944320376,traces/8330dabfb3998033401cfa580a2ed154b47a6f32d0d21ef732dad0fe6acade2d.npz
L1,sensitivity,spacing7,720575940623047629,grating_90,17,0.001691286876442141,0.002340671197818443,1.21,1.5109438689717152,traces/7924c740b7ce924d74478e180bf52f02e7d95c8da2e098c5d4aae4b0a213db82.npz
L1,sensitivity,spacing7,720575940623047629,grating_180,17,0.002145152348001571,0.0030766429592947353,1.2000000000000002,0.9418260790440065,traces/2268c6b613403776ad8a4cca215a61cd246e6f2dbf28aeea21c8b0a57c7767a9.npz
L1,sensitivity,spacing7,720575940623047629,grating_270,17,0.0004982738552380069,0.0003601143891456508,1.2349999999999999,1.5903352844210323,traces/6a00fa6534ca9e25585bbd2b16f54302402c9fb2f7305a021aa6adaac5785ae9.npz
L1,sensitivity,mirror,720575940623047629,expand,17,0.0007043195617938599,0.0008085175046999337,0.5299999999999998,1.2644248378828276,traces/13911b86022aa3c137bcd4ecd54b28d50bac19ea3d2d95688a7637619cf220e6.npz
L1,sensitivity,mirror,720575940623047629,recede,17,0.0012149412723846621,0.0014047471442082667,2.2649999999999997,0.8452077695485745,traces/f645a80c166c670e1df1b5dbfdfff040e15c0f4acb459a600a13c99269b43ec0.npz
L1,sensitivity,mirror,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/d1493948e3153def3090d1e3289be59646b44125868e3eeefec8629116fd8f86.npz
L1,sensitivity,mirror,720575940623047629,grating_0,17,0.001013886271715743,0.000925779920062561,1.1149999999999998,1.0893058885095082,traces/c628c6fedf02578cd158de82301344c7ec56cfcb96d0c8363c5334961e59f97a.npz
L1,sensitivity,mirror,720575940623047629,grating_90,17,0.0018851281847124574,0.002991186162432311,1.005,2.8543823632108576,traces/a801c4381a18f89c402fa5739ec0eb20f3b8a06d76d72342fee4be2b4fddc89c.npz
L1,sensitivity,mirror,720575940623047629,grating_180,17,0.0029797732301712104,0.00357118621912558,1.1549999999999998,1.6369455076018864,traces/27623686d482d456421bb6a6e647f9cdd5c2a519876b11626b9ded23514ffa83.npz
L1,sensitivity,mirror,720575940623047629,grating_270,17,0.0009073818895195313,0.0008995509605217859,1.27,3.447923695815512,traces/9bfc6392768b5babae5c6c984286330d4ad9cc1aeb64a7f5ab859106dac1e1c7.npz
L1,sensitivity,axes_minus45,720575940623047629,expand,17,0.0005979714075988326,0.00030322546532051244,0.6200000000000001,0.8764228323202102,traces/602d48e115873fe2e8a2ccb0f9130ed2e8352cad77fb9a41124d3403c5908fb6.npz
L1,sensitivity,axes_minus45,720575940623047629,recede,17,0.0014340583792279936,0.0019091382157680034,1.0499999999999998,1.2231750813575686,traces/872ad629fbf2090df8e4d0d60011ba0a93ffed9bd0b893aa1c69ee68ada710d1.npz
L1,sensitivity,axes_minus45,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/5e036ab4963419e5017f3118ed9e4258a6c3bddedfcdead842060575d7d1e519.npz
L1,sensitivity,axes_minus45,720575940623047629,grating_0,17,0.0027801603546416657,0.0038502505345805785,1.085,3.294187480421626,traces/6a5d2647bcc4413ebeac8f991d69504e1b65c27cf67004709fbbfa4f3dc4b5d2.npz
L1,sensitivity,axes_minus45,720575940623047629,grating_90,17,0.0037790223146648956,0.006470328910874402,1.02,3.6373881767482494,traces/8cab48f0dbac52f88f148a85a811d6ef4a4d6c529807d3020a0926aa955b3963.npz
L1,sensitivity,axes_minus45,720575940623047629,grating_180,17,0.0032028016544940257,0.004383355359164448,1.29,4.3910320047707225,traces/8530d8beb8d10e7939c41eb1c4ed7aacbb3a67cc2ad9d9bf4dbf3692abdc9629.npz
L1,sensitivity,axes_minus45,720575940623047629,grating_270,17,0.0014185245878780217,0.0017751003387156935,0.31999999999999984,3.464223016583606,traces/04ca8f3f236dcd721b0f947715a58b7869d6ab91a38bf0b7cfc4c000e07ff4cc.npz
L1,sensitivity,axes_plus45,720575940623047629,expand,17,0.0007076465762939095,0.00025738985620466556,0.5749999999999997,0.9753269978544752,traces/d2f1cc99ce79228d0387c8e32a617e511f67879d3f9e13b49fee9dcbe71954af.npz
L1,sensitivity,axes_plus45,720575940623047629,recede,17,0.0014652565445067928,0.002007682508898057,1.0299999999999998,1.175374198608088,traces/9a2f668c39a2a284763031493e60bdc516c7a2ea6fedfd59b97f35f496331168.npz
L1,sensitivity,axes_plus45,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/1189bb1fbb45cf2dd0251ac32ecb6ee591523bd7f20f110fe8efcf6285eb54a2.npz
L1,sensitivity,axes_plus45,720575940623047629,grating_0,17,0.0015929599473192098,0.0017729149119940005,1.0,3.8504124710515857,traces/9288360e0f0697d90b5e01622d361e64dc4d6a2397f2d4f9bdf74e51157a2e24.npz
L1,sensitivity,axes_plus45,720575940623047629,grating_90,17,0.0023475303618200505,0.0038567169444822602,0.9499999999999997,3.144876300408178,traces/5c0de893832adb2927d2c0c2393bbe2251a7ee613188fafefebe23ef158036f0.npz
L1,sensitivity,axes_plus45,720575940623047629,grating_180,17,0.004485496990512846,0.006461440852941104,1.0699999999999998,3.8179701949030864,traces/396a44c3f3f01622e5fffd6ad9359a83bed0f297189ca02e0d87cce609459776.npz
L1,sensitivity,axes_plus45,720575940623047629,grating_270,17,0.002844897218676006,0.0043883853337738695,1.4049999999999998,4.100745037253252,traces/468a33b391a396ed48f6b48a89373f1f3505245200f688b95a08e94d700f5e63.npz
L1,sensitivity,tau20ms,720575940623047629,expand,17,0.000478937984586237,0.00010978782812671974,0.28500000000000014,0.5452395216822555,traces/4c837f43d81dbdbeafc3de95b1ab0f7470ff7b91e628477fd7932465f8adf3a1.npz
L1,sensitivity,tau20ms,720575940623047629,recede,17,0.0010975705081253417,0.0008380533230604667,1.355,0.6686065793453787,traces/b5dbd8b8fa432273418a4804fb94267e1800feb86906eba46be47ff184c5f63f.npz
L1,sensitivity,tau20ms,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/1f11f8642573a4c05addf535289c21f23b9235e52c7cf983ac6cb76e8c963b1b.npz
L1,sensitivity,tau20ms,720575940623047629,grating_0,17,0.000824647801886035,0.00036958870886867905,1.255,0.8210108834773059,traces/82a256178a98eeeb2e39836f06a0f0a4caa26f48d2646165c99482a7d3a866fa.npz
L1,sensitivity,tau20ms,720575940623047629,grating_90,17,0.0016588503805850176,0.0012038104528135471,1.2199999999999998,2.441355490644141,traces/5c997a4f430810fe173a2328633b27a9c3754864d84332814d4e8fb8fdb1cf0c.npz
L1,sensitivity,tau20ms,720575940623047629,grating_180,17,0.0024007363658301614,0.0014373706922330971,0.9849999999999999,1.1325238004440665,traces/6bc0874cb8d46c5af14ec9050305923bbb2eb53de1b124484a68388cf7f76925.npz
L1,sensitivity,tau20ms,720575940623047629,grating_270,17,0.0007647251028024524,0.0003728418611562735,0.22999999999999998,2.970931665677726,traces/7ec9a62c137fe650d28a3f7816e1fe1f6f8f322bdc1affe5b7c94b82f87d7adc.npz
L1,sensitivity,tau100ms,720575940623047629,expand,17,0.000545443556810435,0.00038876186860796507,0.4249999999999998,1.4243524920808066,traces/a7cb356f0ba665ca6c75430942d2d215dd84681025dd6cc10e869e80f320de4b.npz
L1,sensitivity,tau100ms,720575940623047629,recede,17,0.0023060688894096125,0.004057936210344669,1.4699999999999998,1.9749070337089014,traces/9bc216ef52773ba23365d74d4df6ceae6a34d885c99572c1c82ebc8a00433bd2.npz
L1,sensitivity,tau100ms,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/ad60bb075e7b3445a80d83fdb08304a569cd6a387c27d34be9f0dd1ea4f97f62.npz
L1,sensitivity,tau100ms,720575940623047629,grating_0,17,0.001364809813788428,0.0018658430685778308,1.3449999999999998,1.6138244835695246,traces/6941af367f74b27b3879a875d6329b41080f72bdeef0328c5eb6f746b45104b0.npz
L1,sensitivity,tau100ms,720575940623047629,grating_90,17,0.002976870542789278,0.005420003255110001,2.0300000000000002,4.313595839936109,traces/56e16127cc571164f5a8b8a9ea4a098cc5352f9e58d1592022f159e2e189dc66.npz
L1,sensitivity,tau100ms,720575940623047629,grating_180,17,0.0038599035547327585,0.0064311521700168295,1.12,2.4356114997137714,traces/74393196b52b8a2de77a4fa3a703f7c2b23e4d6f30574b776aba444422983460.npz
L1,sensitivity,tau100ms,720575940623047629,grating_270,17,0.0013868159699176137,0.0017792515773387303,1.4049999999999998,5.051729389313156,traces/40ffb62a1e09fd04b6ef6dfd510ac4cf9b1b949b374b841b8ced5c0e9ed62ab2.npz
L1,sensitivity,gain_half,720575940623047629,expand,17,0.0002568377303522642,0.00012760308189279016,0.33000000000000007,0.8738144556037374,traces/73171ac484fa7c3b684560c7ebf676f57ee0b1b5bb9f5ca7f7304160c4b552a5.npz
L1,sensitivity,gain_half,720575940623047629,recede,17,0.0008060022621272849,0.0010493809157448273,1.415,1.1648941946681028,traces/c1b31fc4c91b104f125c2408ba2c9122e42f080553eb72130e2d594234f7c05b.npz
L1,sensitivity,gain_half,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/a98d8f4ab238b572defa67910b055be95804cc56ad0944a8df47dc5180080515.npz
L1,sensitivity,gain_half,720575940623047629,grating_0,17,0.0004773274223852126,0.0004629118942620668,1.08,1.146174012634744,traces/5ebffbf3d7833b1455ebe822d5db69108bbb242b0eb76fffb0e87b2bd200d344.npz
L1,sensitivity,gain_half,720575940623047629,grating_90,17,0.0009714666115177767,0.0015388869746757153,1.005,2.8543823632108576,traces/f520fc712f456d73e9f456813a8e341bcf0becc5fa8b85bfa3b2f26b48dd1a13.npz
L1,sensitivity,gain_half,720575940623047629,grating_180,17,0.001453080953396504,0.0017854834797247955,2.0300000000000002,1.541651323931052,traces/740914afb669bcdd784cb5a3c69c71c4695aafaf05af208564482851e0991862.npz
L1,sensitivity,gain_half,720575940623047629,grating_270,17,0.0005217462506568048,0.0005674966522589962,1.27,3.447923695815512,traces/e597bf03685d4c84a60f385ff18d901af5bf415a95d3db0e20f1d6afa6ee7e7b.npz
L1,sensitivity,gain_double,720575940623047629,expand,17,0.0009904393270210856,0.00042010663989533237,0.33000000000000007,0.8738144556037374,traces/25cde9ac16cef0f3d999aa25c4d96c0ca49c8d0892bad61622239a9f04c09c84.npz
L1,sensitivity,gain_double,720575940623047629,recede,17,0.003176603498235292,0.004091382225032863,1.415,1.1648941946681028,traces/8007a029e0f6591c786c6d845ff1f6fab6387f0b99b3fc6a9d4a56a436d521bd.npz
L1,sensitivity,gain_double,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/297cbc81b6ab67595b4461b7c1b601acdfc8ae10ac365edbc4cc1ef2dd47d7d6.npz
L1,sensitivity,gain_double,720575940623047629,grating_0,17,0.0019091575219735047,0.0018514893506186366,1.08,1.146174012634744,traces/cc595a51b00b59603f6545e18e75b72eb5c165f16a55ff0d32d5cfea8ff95200.npz
L1,sensitivity,gain_double,720575940623047629,grating_90,17,0.003539036216132531,0.005636021177188142,1.005,2.8543823632108576,traces/7b36bac31dc7554ae24b66a15d096f0963a622a39a8984d85d409539f1f2c5a5.npz
L1,sensitivity,gain_double,720575940623047629,grating_180,17,0.005812323386492918,0.0071419335106419745,2.0300000000000002,1.541651323931052,traces/6bce208450cca68ce35bc7992ca7234c74feddc2b3ebd2b6567573c876a37d6d.npz
L1,sensitivity,gain_double,720575940623047629,grating_270,17,0.0013728969977727223,0.000980315975436521,0.2650000000000001,3.447923695815512,traces/ef3ad4db386b5c8c1f0412656bd0abc61c47b0c819401c81c7a7fa7cc7314443.npz
L1,sensitivity,lpi_zero,720575940623047629,expand,17,0.0005198273931025235,0.00027537987007735816,0.33000000000000007,0.8738144556037374,traces/aacb2ae008d38d15ed0e09a6078ed0f6e6f600257f4be2a7f99165e27c1a1476.npz
L1,sensitivity,lpi_zero,720575940623047629,recede,17,0.001619905449300211,0.0021164520711473957,1.415,1.1648941946681028,traces/be233ed9f94d60baee01c40cb0e63ae3b82e1826abe2dab71414595c5d6bde56.npz
L1,sensitivity,lpi_zero,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/0d4fa0db359295c0d08e8ae8988422700828648f7b1782c6a9ca9adeb00e6900.npz
L1,sensitivity,lpi_zero,720575940623047629,grating_0,17,0.0009546802060316494,0.0009258501595957385,1.08,1.146174012634744,traces/925d5dc339e5019a7e840a82d2b093941ed06250eb3da38d63bd58a6e6799892.npz
L1,sensitivity,lpi_zero,720575940623047629,grating_90,17,0.0020007382915155645,0.0031643617362705507,2.005,2.8543823632108576,traces/2ea01513402f80ea795e8ba776c7f06a23e275d544babcac12149eb9f06361c5.npz
L1,sensitivity,lpi_zero,720575940623047629,grating_180,17,0.0029061619779751904,0.003570967027492459,2.0300000000000002,1.541651323931052,traces/7633c11efec183f87a84bb487e9a0695a9d3db3baf5246c35e13145570e8aa36.npz
L1,sensitivity,lpi_zero,720575940623047629,grating_270,17,0.0011796094168924744,0.0013839275535041295,1.27,3.447923695815512,traces/df6ec7c0e5bb7aec8270d16fb617c6a67064a14620058553cfe8fe05cbaab6fe.npz
L1,sensitivity,lpi_half,720575940623047629,expand,17,0.0005136754607045284,0.0002552061637855803,0.33000000000000007,0.8738144556037374,traces/772b01610e6e4e638301c96b1bb80bcd38c9c24abdf1fc74a7b28d00d8f3af00.npz
